Student_ID,Name,Program,Year,Email
S8434,Jaclyn Parker,Computer Science,2nd,cindybowen@example.com
S8435,Ryan Parks PhD,Computer Science,1st,qoneill@example.com
S8436,Crystal Hart,Data Science,2nd,brandon05@example.net
S8437,Steven Campbell,Computer Science,2nd,lindamiller@example.com
S8438,Tammy Patterson DDS,Business Analytics,1st,taylor23@example.net
S8439,Anthony Trevino,Business Analytics,4th,pstevens@example.net
S8440,Alexander Williams,Computer Science,4th,adamclark@example.org
S8441,Russell Smith,Data Science,4th,cookgeorge@example.org
S8442,Melanie Haas,Engineering,4th,tguzman@example.com
S8443,Amanda Harper,Computer Science,1st,williamsedward@example.org
S8444,Ryan Stewart,Engineering,2nd,wardgordon@example.net
S8445,Kimberly Chase,Business Analytics,3rd,millerjames@example.org
S8446,Jane Klein,Computer Science,3rd,michelledowns@example.net
S8447,Jennifer Stevens,Data Science,1st,boonekristin@example.org
S8448,Victoria Graham,Data Science,2nd,justinpierce@example.org
S8449,Christy Young,Data Science,2nd,joseph56@example.org
S8450,Mr. Robert Frank,Data Science,1st,spencer49@example.com
S8451,William Kelly,Engineering,1st,eschwartz@example.net
S8452,Angel Knapp,Business Analytics,4th,rmoreno@example.net
S8453,Jamie Pham,Data Science,3rd,sarahthomas@example.com
S8454,Jessica Hancock,Engineering,2nd,lewistammy@example.com
S8455,Bruce Arroyo,Engineering,3rd,qmedina@example.net
S8456,Billy Manning,Business Analytics,4th,jmccarthy@example.net
S8457,Mackenzie Hernandez,Computer Science,2nd,laura62@example.net
S8458,Brian Phillips,Computer Science,2nd,raymond57@example.com
S8459,Brenda Hodges,Computer Science,4th,tiffanyperez@example.net
S8460,Daniel Garcia,Data Science,2nd,gwade@example.org
S8461,Patricia Allen,Data Science,3rd,nelsondeborah@example.net
S8462,David Hernandez,Engineering,3rd,xjohnson@example.net
S8463,Caitlyn Thomas,Business Analytics,1st,victoriaphillips@example.org
S8464,Laurie Lawson,Data Science,3rd,davidhale@example.org
S8465,Joseph Payne,Business Analytics,2nd,zgarcia@example.org
S8466,Sarah Black,Data Science,1st,donald28@example.org
S8467,Janet Le,Data Science,2nd,carriecontreras@example.net
S8468,Joe Savage,Data Science,4th,bakerashley@example.net
S8469,Tracy Bush,Data Science,4th,ptorres@example.net
S8470,Cheryl Hammond,Engineering,1st,frice@example.net
S8471,Steven Moreno,Data Science,3rd,williamsvanessa@example.net
S8472,Adam Sweeney,Engineering,1st,owilliams@example.net
S8473,Jeffrey Davis,Computer Science,1st,cassandra62@example.net
S8474,Kellie Mora,Data Science,3rd,williamsdesiree@example.com
S8475,Matthew Kelley,Data Science,3rd,icarey@example.net
S8476,Vicki Mccarthy,Computer Science,3rd,kstrickland@example.org
S8477,Jacob Haley,Engineering,2nd,mccoystephanie@example.net
S8478,Michelle Castillo,Business Analytics,4th,coreyadams@example.net
S8479,Thomas Long,Engineering,3rd,stephen95@example.net
S8480,Justin Peterson,Computer Science,2nd,ryates@example.net
S8481,Sara Ramos,Business Analytics,3rd,kstone@example.com
S8482,Yesenia Collins,Computer Science,3rd,ryanhoffman@example.org
S8483,David Hartman,Computer Science,4th,georgerodriguez@example.net
S8484,Cynthia Patton,Engineering,1st,andrew91@example.org
S8485,David Ingram,Business Analytics,2nd,kcarlson@example.org
S8486,Ryan Bell,Data Science,3rd,mary52@example.org
S8487,Amy Bennett,Engineering,2nd,rbrewer@example.net
S8488,Natalie Meyer,Engineering,4th,ccrawford@example.org
S8489,Craig Lewis,Business Analytics,2nd,caldwellkenneth@example.com
S8490,Richard Harrell,Computer Science,4th,andradekayla@example.com
S8491,Robert Holmes,Data Science,3rd,garyrandall@example.net
S8492,Carla Jackson,Computer Science,4th,cynthia75@example.org
S8493,Theresa Gillespie,Data Science,3rd,michaelmills@example.com
S8494,Mark Morrison,Engineering,3rd,cboyd@example.com
S8495,Vanessa Cunningham,Computer Science,2nd,rhondajacobson@example.com
S8496,Nicholas Aguilar,Data Science,4th,emily48@example.net
S8497,Keith Salazar,Data Science,1st,tiffany17@example.org
S8498,Phillip Rice,Engineering,1st,williamsmegan@example.net
S8499,Gabriel Rivas,Data Science,3rd,ygray@example.net
S8500,Johnny Collier,Engineering,2nd,krista75@example.com
S8501,Zachary Lynch,Data Science,1st,yjohnson@example.net
S8502,David Reed,Engineering,3rd,hschmidt@example.com
S8503,Jeanette Morgan,Data Science,4th,christinaramos@example.com
S8504,Dennis Austin,Computer Science,3rd,gduran@example.net
S8505,Richard Haley,Computer Science,4th,joselee@example.com
S8506,Joshua White,Engineering,2nd,camposbrittany@example.org
S8507,Thomas Adams,Business Analytics,4th,rharrison@example.net
S8508,Angela Rowe,Data Science,4th,griffinamanda@example.com
S8509,Mark Edwards,Engineering,4th,emily99@example.net
S8510,Crystal Knox,Engineering,4th,lharris@example.net
S8511,Christina Morales,Engineering,3rd,lspencer@example.org
S8512,Christine Campbell,Business Analytics,1st,brendabaker@example.net
S8513,Dennis Dunlap,Data Science,2nd,plewis@example.com
S8514,Lorraine Valdez,Engineering,4th,apriljenkins@example.com
S8515,Monica Diaz,Business Analytics,1st,harrykirk@example.com
S8516,Shane Tyler,Business Analytics,2nd,frederick43@example.net
S8517,Angela Hensley,Data Science,2nd,twilliams@example.com
S8518,Larry Banks,Engineering,2nd,fbarton@example.net
S8519,Steven Gutierrez,Data Science,3rd,joshua07@example.net
S8520,Eileen Cantu,Data Science,2nd,sonyasanders@example.com
S8521,Caitlin White,Engineering,4th,zoliver@example.net
S8522,Jeremy Gonzalez,Engineering,2nd,martinezdiane@example.org
S8523,James Thomas,Engineering,2nd,georgepatricia@example.org
S8524,Jeff Sims,Business Analytics,3rd,rogergardner@example.org
S8525,Jessica Hayes,Engineering,4th,watsonrandy@example.org
S8526,Travis Hobbs,Business Analytics,2nd,natasha62@example.net
S8527,Luis Garza,Computer Science,1st,zshelton@example.org
S8528,Megan Phillips,Data Science,3rd,jacquelinerichards@example.com
S8529,Kathleen Cunningham,Computer Science,1st,adamsjamie@example.com
S8530,Joseph Perkins,Engineering,1st,suzanne73@example.com
S8531,Alexandra Bush,Engineering,4th,tararice@example.org
S8532,Richard Clark,Data Science,2nd,janiceduncan@example.org
S8533,Joseph Bridges,Business Analytics,3rd,wheelermorgan@example.org
S8534,Alicia Rodriguez,Computer Science,1st,tsimmons@example.org
S8535,Joseph Garcia,Computer Science,1st,brianroth@example.net
S8536,Sonya Crawford,Data Science,3rd,christopher76@example.com
S8537,Anna Cole,Engineering,1st,kathleen68@example.org
S8538,Dr. Charles Stevens,Data Science,3rd,steinstacy@example.org
S8539,Travis Coleman,Business Analytics,4th,robertscatherine@example.org
S8540,Mark Meyer,Engineering,2nd,katrinapatel@example.net
S8541,Lisa Hernandez,Computer Science,4th,haleangela@example.org
S8542,Daniel Swanson,Computer Science,3rd,elizabethharris@example.org
S8543,Susan Dalton,Data Science,2nd,rosalesshannon@example.net
S8544,Jose Ferguson,Data Science,4th,perrychristopher@example.com
S8545,Roberto Graham,Computer Science,4th,karen41@example.com
S8546,Sally Meadows MD,Data Science,4th,james83@example.net
S8547,Derek Wilson,Business Analytics,4th,robinrollins@example.com
S8548,Thomas Johnson,Business Analytics,2nd,christopherallen@example.net
S8549,Loretta Stewart,Engineering,2nd,harrisjohn@example.net
S8550,Frederick Collins,Business Analytics,4th,aparrish@example.org
S8551,Sandra Stone,Business Analytics,1st,brian36@example.com
S8552,Amanda Wright,Business Analytics,2nd,tlee@example.com
S8553,Jacob Mclean,Engineering,3rd,fcarlson@example.org
S8554,Richard Miller,Data Science,3rd,andrew53@example.com
S8555,Adam Sheppard,Engineering,4th,carrsean@example.net
S8556,Angela Blair,Data Science,1st,jessicachang@example.com
S8557,Jessica Lyons,Data Science,1st,diazdavid@example.net
S8558,Aaron Holt,Data Science,1st,rhonda59@example.com
S8559,Kelly Frazier,Engineering,4th,michael68@example.com
S8560,Timothy Brady,Business Analytics,1st,trice@example.org
S8561,Alexander Ferguson,Engineering,4th,fredericklindsey@example.org
S8562,Lori Ortiz,Engineering,1st,jenniferreid@example.org
S8563,Anthony Johnson,Computer Science,1st,wilsonjulie@example.net
S8564,Shawn Mills,Engineering,4th,livingstoncarmen@example.net
S8565,Jennifer Stephens,Computer Science,2nd,jimenezdrew@example.org
S8566,Brittany Davis,Data Science,1st,daniel21@example.com
S8567,Jose Short,Engineering,4th,lauracrosby@example.net
S8568,Andre Johnson,Data Science,1st,stevensthomas@example.com
S8569,Guy Hendrix,Business Analytics,4th,epace@example.org
S8570,Jacob Wilcox,Engineering,3rd,joseph89@example.org
S8571,Courtney Donaldson,Data Science,3rd,powellmichael@example.org
S8572,Sarah Perry,Business Analytics,2nd,fosterwillie@example.net
S8573,Susan Moore,Engineering,2nd,vrobertson@example.com
S8574,Michelle Brown,Data Science,3rd,johnmyers@example.com
S8575,Isabel Cruz,Computer Science,3rd,gonzalezevan@example.org
S8576,Kathy Turner,Data Science,4th,kmiller@example.net
S8577,Dr. John Hernandez III,Data Science,3rd,grantalexandra@example.com
S8578,Christine Hayes,Engineering,2nd,johnsoncynthia@example.com
S8579,Cameron Green,Engineering,1st,acrawford@example.com
S8580,Zachary Evans,Business Analytics,3rd,leenicole@example.net
S8581,Troy Silva,Data Science,3rd,aaron93@example.net
S8582,Mercedes Jones,Computer Science,2nd,williamortiz@example.net
S8583,Deborah Miller,Business Analytics,3rd,hobbspaul@example.org
S8584,Scott Atkins,Computer Science,2nd,ronaldsherman@example.net
S8585,Pamela Davis,Computer Science,3rd,bmassey@example.org
S8586,Lisa Thomas,Computer Science,1st,mcguirecourtney@example.net
S8587,Melissa Miller,Computer Science,3rd,kristenburnett@example.org
S8588,Nicole Kerr,Computer Science,2nd,michellecross@example.org
S8589,Jorge Morales,Computer Science,4th,dorseydanielle@example.org
S8590,Jeffrey Bell,Data Science,1st,amy91@example.org
S8591,Morgan Miller,Data Science,2nd,christopher20@example.com
S8592,Gregory Sanchez,Engineering,2nd,jgross@example.net
S8593,Ann Joyce,Business Analytics,1st,mcculloughadam@example.com
S8594,Michael Thompson,Business Analytics,4th,thomasalicia@example.com
S8595,Douglas Bennett,Computer Science,4th,traceymorris@example.net
S8596,Eric James,Data Science,3rd,duncanashley@example.org
S8597,David Miller,Data Science,3rd,omurphy@example.com
S8598,Mr. Robert Pace,Engineering,1st,bgilbert@example.org
S8599,Shawna Anderson,Business Analytics,2nd,johnsonsean@example.com
S8600,Robert Baker,Engineering,3rd,elizabeth10@example.com
S8601,Allison Davis,Business Analytics,2nd,tina30@example.net
S8602,Johnny Perez,Engineering,3rd,mwilson@example.com
S8603,Jessica Taylor,Business Analytics,2nd,tmaddox@example.com
S8604,Jennifer Jones,Computer Science,4th,jeanaguilar@example.org
S8605,Michael Gray,Data Science,4th,uchang@example.com
S8606,Shirley Anderson,Business Analytics,4th,fhardy@example.net
S8607,Mary Mccarthy,Data Science,1st,charlesparks@example.net
S8608,Melissa Cardenas,Engineering,2nd,sullivantony@example.org
S8609,Justin Hancock,Engineering,1st,imelendez@example.org
S8610,Mr. Raymond Rivers,Data Science,4th,njackson@example.com
S8611,Philip Campbell,Computer Science,3rd,heidimckinney@example.net
S8612,Kevin Wright,Engineering,4th,timothymorales@example.net
S8613,Thomas Roberts,Engineering,1st,njacobs@example.com
S8614,Terri Price,Data Science,2nd,rpayne@example.org
S8615,Jeff Acosta,Engineering,2nd,kenneth01@example.net
S8616,Mary Johnson,Computer Science,1st,robertowens@example.net
S8617,Eric Sullivan,Computer Science,3rd,alexis36@example.net
S8618,Mrs. Amy Vazquez,Engineering,3rd,jenniferwagner@example.com
S8619,Jean Flores DDS,Engineering,3rd,millermaria@example.net
S8620,Becky Porter,Computer Science,3rd,lsmith@example.org
S8621,David Hopkins,Business Analytics,2nd,lvaughn@example.net
S8622,Carolyn Williams,Engineering,4th,gwilliams@example.org
S8623,Daniel Wilkerson,Business Analytics,4th,benjamin43@example.com
S8624,Angela Smith,Business Analytics,4th,kmccoy@example.com
S8625,Anthony Carter,Data Science,1st,smithbrittany@example.com
S8626,Linda Villa,Computer Science,2nd,hscott@example.net
S8627,Jack Nguyen,Computer Science,2nd,krystal76@example.com
S8628,Brett Jackson,Computer Science,3rd,qharris@example.org
S8629,Jonathan Adams,Data Science,1st,kellyleonard@example.org
S8630,Kenneth Reed,Data Science,1st,zbecker@example.com
S8631,Charles Rivera,Business Analytics,1st,powellcourtney@example.com
S8632,Jesse Pugh,Business Analytics,4th,amberserrano@example.net
S8633,James Butler,Data Science,4th,campbellryan@example.com
S8634,Alyssa Clark,Data Science,1st,joshua12@example.org
S8635,Sarah Davis,Data Science,1st,opetersen@example.org
S8636,Mary Suarez,Business Analytics,2nd,shannon81@example.net
S8637,Jacqueline Simon,Computer Science,3rd,michael50@example.net
S8638,Emily Morrow,Business Analytics,4th,whitakerjohn@example.com
S8639,Linda Ramirez,Engineering,1st,mccalljohn@example.com
S8640,Anthony Lee,Computer Science,2nd,veronicakelley@example.com
S8641,Rebecca Clarke,Computer Science,3rd,nrivera@example.com
S8642,Joshua Jackson,Data Science,2nd,jared96@example.org
S8643,David Baxter,Engineering,3rd,dawnhickman@example.net
S8644,Jacob Brown,Computer Science,4th,sduarte@example.net
S8645,Kevin Mcneil,Engineering,3rd,dudleystephanie@example.net
S8646,Robert Summers,Engineering,2nd,zimmermanamanda@example.org
S8647,Lisa Friedman,Engineering,2nd,bennettthomas@example.com
S8648,Kyle Orr,Engineering,2nd,latasharuiz@example.net
S8649,Michael Dickerson,Business Analytics,1st,knelson@example.net
S8650,Christopher Gamble,Computer Science,4th,melaniejimenez@example.com
S8651,John Butler,Business Analytics,3rd,byrddiane@example.net
S8652,Alexander Jones,Data Science,2nd,jshepard@example.com
S8653,Brittany Garcia,Business Analytics,1st,msmith@example.net
S8654,Kelly Lewis,Engineering,2nd,vsmith@example.com
S8655,Kelly Flynn,Data Science,2nd,brittanypalmer@example.org
S8656,Dr. Matthew Bowman,Data Science,1st,daniel30@example.org
S8657,Gregory Elliott,Computer Science,4th,thomassimpson@example.net
S8658,Charles Mendoza,Engineering,3rd,thompsonsonya@example.net
S8659,Lisa Wolf,Engineering,1st,justin57@example.com
S8660,Melanie Nguyen,Business Analytics,2nd,gomezmichael@example.com
S8661,Cynthia Bates,Computer Science,3rd,ewhite@example.net
S8662,Steven Silva,Computer Science,3rd,andersontiffany@example.com
S8663,Katie Ball,Data Science,2nd,kelly30@example.net
S8664,Derek Miller,Business Analytics,3rd,rachelnguyen@example.org
S8665,Kristi Hardy,Data Science,4th,johnsonzachary@example.net
S8666,Mrs. Valerie Scott DVM,Engineering,3rd,williamsfrancis@example.net
S8667,Amy Rodriguez,Computer Science,4th,hthomas@example.net
S8668,Matthew Dunn,Business Analytics,1st,lori09@example.com
S8669,Leslie Butler,Computer Science,2nd,triciakirk@example.net
S8670,Daniel Taylor,Data Science,1st,bobdyer@example.org
S8671,Christopher Perez,Computer Science,4th,christopher42@example.org
S8672,Melissa Freeman,Data Science,3rd,michelle82@example.com
S8673,Albert Sanders,Engineering,2nd,vanessa27@example.com
S8674,Thomas Davis,Computer Science,1st,simmonskristin@example.com
S8675,Eric Tran Jr.,Computer Science,1st,tfranklin@example.com
S8676,Ian Richardson,Data Science,3rd,vegarobert@example.net
S8677,Bruce Smith,Engineering,2nd,robertschwartz@example.com
S8678,Drew White,Data Science,2nd,iflynn@example.com
S8679,Jennifer Sanders,Engineering,2nd,clinejulie@example.org
S8680,Tara Gutierrez,Computer Science,1st,eanderson@example.com
S8681,Amanda Lewis,Computer Science,2nd,claudia97@example.org
S8682,Marcus Smith,Computer Science,3rd,atkinsontony@example.org
S8683,Ronald Small,Business Analytics,2nd,michaelochoa@example.org
S8684,Ashley Stone,Engineering,1st,sharon27@example.com
S8685,Jonathan Rice,Computer Science,4th,john15@example.com
S8686,Dana Walker,Engineering,4th,simpsonjason@example.net
S8687,Christopher Jones,Business Analytics,2nd,carrchristopher@example.com
S8688,Alyssa Daniels,Computer Science,1st,samuelnguyen@example.net
S8689,Ian Wilson,Engineering,3rd,andrew19@example.org
S8690,Mary Poole,Computer Science,2nd,rwilson@example.com
S8691,Justin Carter,Data Science,1st,porterchristina@example.net
S8692,Katrina Barker,Business Analytics,4th,hfuller@example.org
S8693,Erik Fields,Computer Science,3rd,quinnchristine@example.net
S8694,Michael Lowe,Business Analytics,4th,derekbrown@example.net
S8695,Patrick Turner,Computer Science,1st,petersonrichard@example.com
S8696,Barbara Brown DDS,Data Science,4th,josephhammond@example.org
S8697,Kayla Austin,Engineering,2nd,robert07@example.org
S8698,April Baker,Engineering,4th,vasquezgregory@example.org
S8699,Michael Rodriguez,Data Science,1st,uallen@example.com
S8700,Jennifer Montgomery,Data Science,1st,brooke71@example.com
